( c_books_test_0504 "For a moment after Mr. and Mrs." )
( c_books_test_0505 "Are you ready, Tinker Bell? he called out." )
( c_books_test_0506 "Smee, he said, this seat is hot. He jumped up." )
( c_books_test_0507 "Mother! That’s John, she said." )
( c_books_test_0508 "Peter did not compete." )
( c_books_test_0509 "Look at me, said Bagheera." )
( c_books_test_0510 "Free People, he was my meat from the first." )
( c_books_test_0511 "Such is the terrible man against whom Peter Pan is pitted." )
( c_books_test_0512 "Captain, let go! he cried, writhing." )
( c_books_test_0513 "He is no tree trunk to sharpen thy blunt claws upon." )
( c_books_test_0514 "As for their dancing, I have seen the place where--Bapree-bap!" )
( c_books_test_0515 "Let me go! she ordered him." )
( c_books_test_0516 "; and he was struck by Hook’s picking him out." )
( c_books_test_0517 "Tootles held up his hand." )
( c_books_test_0518 "Shere Khan dare not kill thee in the jungle." )
( c_books_test_0519 "Oh, hear the call!--Good hunting all That keep the Jungle Law!" )
( c_books_test_0520 "He is the worst of them all." )
( c_books_test_0521 "Give me permission to come with you, said Kaa." )
( c_books_test_0522 "There was no way of knowing, save by going down." )
( c_books_test_0523 "Don’t get any letters, he said contemptuously." )
( c_books_test_0524 "They are still and white." )
( c_books_test_0525 "Then Kaa came straight, quickly, and anxious to kill." )
( c_books_test_0526 "Did no feeling of compassion disturb his sombre breast?" )
( c_books_test_0527 "A snap too much and the bulls will charge." )
( c_books_test_0528 "The platforms of our playground, all shining smooth and worn!" )
( c_books_test_0529 "We are free." )
( c_books_test_0530 "Is this mutiny? asked Hook more pleasantly than ever." )
( c_books_test_0531 "Peter felt for his dagger till his hand gripped it." )
( c_books_test_0532 "Rama, the King of the Buffaloes, stamped with his foot." )
( c_books_test_0533 "Brother, he crops in the jungle still." )
( c_books_test_0534 "Rama is mad with rage." )
( c_books_test_0535 "By the Bull that bought me I made a promise--a little promise." )
( c_books_test_0536 "He wriggled overboard and John leapt after him." )
( c_books_test_0537 "Darling does not blame us." )
( c_books_test_0538 "It must be sewn on, she said, just a little patronisingly." )
( c_books_test_0539 "I’m Wendy, she said agitatedly." )
( c_books_test_0540 "Instant obedience was the only safe thing." )
( c_books_test_0541 "If Smee was lovable, what was it that made him so?" )
( c_books_test_0542 "He had his position in the city to consider." )
( c_books_test_0543 "For Wendy? John said, aghast." )
( c_books_test_0544 "Not now, Smee, Hook said darkly." )
( c_books_test_0545 "It was his hour of triumph." )
( c_books_test_0546 "Nana, who had been barking distressfully all the evening, was quiet now." )
( c_books_test_0547 "Observe how they pass over fallen twigs without making the slightest noise." )
( c_books_test_0548 "He has eyes like red fire." )
( c_books_test_0549 "Put dead bats on my head!" )
( c_books_test_0550 "Drink deep, Shere Khan, for when wilt thou drink again?" )
( c_books_test_0551 "He shall become greater than I, even I, Machua Appa!" )
( c_books_test_0552 "Lads, he cried to his crew, now here’s a notion." )
( c_books_test_0553 "And we are your children, cried the twins." )
( c_books_test_0554 "And a good name too." )
( c_books_test_0555 "Knives are dirty things at any time." )
( c_books_test_0556 "She appealed to Tootles, quite the silliest one." )
( c_books_test_0557 "Wheel down, wheel down to southward; oh, Gooverooska, go!" )
( c_books_test_0558 "But not one dared to face the door." )
( c_books_test_0559 "But I will be more merciful than ye are." )
( c_books_test_0560 "When thou hast seen the elephants dance." )
( c_books_test_0561 "I have told the bats to watch through the dark time." )
( c_books_test_0562 "Oh dear, oh dear, sighed Wendy." )
( c_books_test_0563 "Baloo and thou are wounded." )
( c_books_test_0564 "They don’t want us to land, he explained." )
( c_books_test_0565 "We all say so, and so it must be true, they shouted." )
( c_books_test_0566 "Well, leave thy elephants unshackled tonight and see what comes." )
( c_books_test_0567 "The awful thing was that Peter thought this funny." )
( c_books_test_0568 "Hullo, Peter, they said." )
( c_books_test_0569 "Go! Father Wolf looked on amazed." )
( c_books_test_0570 "Gunga Pershad, ahaa!" )
( c_books_test_0571 "Darzee was very like a man in some ways." )
( c_books_test_0572 "Now, where does he lie up?" )
( c_books_test_0573 "If she had known she would not have snapped." )
( c_books_test_0574 "It was securely fastened." )
( c_books_test_0575 "Strike first and then give tongue." )
( c_books_test_0576 "No. It’s awfully puzzling, said Tootles, who knew the story by heart." )
( c_books_test_0577 "I think I knew them, said Michael rather doubtfully." )
( c_books_test_0578 "Oh, all right, he said at last, and gulped." )
( c_books_test_0579 "John thought it was their second sea and their third night." )
( c_books_test_0580 "That is why he has only killed cattle." )
( c_books_test_0581 "The pirates looked at each other." )
( c_books_test_0582 "But, on the other hand, there were the leaves." )
( c_books_test_0583 "It is all over, he said." )
( c_books_test_0584 "The Red Flower? said Mowgli." )
( c_books_test_0585 "We will not wake him, for his strength is very great." )
( c_books_test_0586 "Wendy fell on her knees, but her arms were extended toward Peter." )
( c_books_test_0587 "It was cleverly done." )
( c_books_test_0588 "Now for the Snake-People, said Bagheera." )
( c_books_test_0589 "I am sore." )
( c_books_test_0590 "Then lam into the pirates. The fight was short and sharp." )
( c_books_test_0591 "To begin a night’s work with that noise!" )
( c_books_test_0592 "Have I kept my word? said Mowgli." )
( c_books_test_0593 "The stones slip under my feet!" )
( c_books_test_0594 "They stood in a row in front of Mrs." )
( c_books_test_0595 "The Wolves are a free people, said Father Wolf." )
( c_books_test_0596 "I am not ready yet." )
( c_books_test_0597 "Was it not brave of Wendy?" )
( c_books_test_0598 "I am ashamed to meet all these people." )
( c_books_test_0599 "The big ravine of the Waingunga." )
( c_books_test_0600 "Whoof! said Baloo, when he stood under the still trees again." )
( c_books_test_0601 "But Mowgli’s plan was simple enough." )
( c_books_test_0602 "Who could have poisoned it? Hook. Don’t be silly." )
( c_books_test_0603 "Anon he caught the word Peter." )
( c_books_test_0604 "Will you come with me if I win? said Kotick." )
( c_books_test_0605 "Hook saw it, and it did Peter a bad service." )
( c_books_test_0606 "It’s too dark to see much." )
( c_books_test_0607 "A few beasts hissed." )
( c_books_test_0608 "The holluschickie just bundled off a few yards and sat staring stupidly." )
( c_books_test_0609 "I daresay it will hurt a little, she warned him." )
( c_books_test_0610 "It doesn’t matter, Peter said." )
( c_books_test_0611 "Of course it is Saturday night, Peter, Wendy said, relenting." )
( c_books_test_0612 "What was that? But they could see nothing." )
( c_books_test_0613 "For a time he seemed unconscious of their presence." )
( c_books_test_0614 "Now you’re angry, but--never mind, Brother, thy tail hangs down behind!" )
( c_books_test_0615 "But above all he retained the passion for good form." )
( c_books_test_0616 "John is not here now, she gasped." )
( c_books_test_0617 "Then everybody in the jungle suffers." )
( c_books_test_0618 "Rikki-Tikki-Tavi At the hole where he went in Red-Eye called to Wrinkle-Skin." )
( c_books_test_0619 "He knew her now." )
( c_books_test_0620 "Contact the Foundation as set forth in Section  below." )
( c_books_test_0621 "Go and ask Sea Cow, said Sea Vitch." )
( c_books_test_0622 "You see you can’t fly, said Jane." )
( c_books_test_0623 "Perhaps it is old Zaharrof’s ghost." )
( c_books_test_0624 "Michael first, he said doggedly." )
( c_books_test_0625 "The dinghy drifted away." )
( c_books_test_0626 "Below, there was dead silence." )
( c_books_test_0627 "See paragraph .E below." )
( c_books_test_0628 "So this is the manling, said Kaa." )
( c_books_test_0629 "He ticked superbly, but with one unforeseen result." )
( c_books_test_0630 "Head off that drove of four-year-olds." )
( c_books_test_0631 "The child speaks truth, said he." )
( c_books_test_0632 "Darling loved to have everything just so, and Mr." )
( c_books_test_0633 "Why should not I eat birds? Behind you!" )
( c_books_test_0634 "But the sea cows did not answer because Sea Cow cannot talk." )
( c_books_test_0635 "No one else cared. He snuffled a little." )
( c_books_test_0636 "Nothing escaped his eagle eyes." )
( c_books_test_0637 "To find your mother, she coaxed." )
( c_books_test_0638 "We must sing his death song." )
( c_books_test_0639 "A different treatment was accorded to Wendy, who came last." )
( c_books_test_0640 "I was born in the jungle." )
( c_books_test_0641 "Keep it there, or I must go back--must go back to Kaa." )
( c_books_test_0642 "But for all that, it is the fault of this new-grown timber." )
( c_books_test_0643 "Isn’t there? No." )
( c_books_test_0644 "A bull paid ten years ago! the Pack snarled." )
( c_books_test_0645 "He sighs, said Smee." )
( c_books_test_0646 "His courage was almost appalling." )
( c_books_test_0647 "Besides, Kotick was a white seal." )
( c_books_test_0648 "Don’t kill me, said Chuchundra, almost weeping." )
( c_books_test_0649 "But they lost their tempers long before they got there." )
( c_books_test_0650 "The Bandar-log have shifted their grounds, he said quietly." )
( c_books_test_0651 "In that frightful moment I think his fierce heart broke." )
( c_books_test_0652 "Bagheera has noticed us." )
( c_books_test_0653 "’Twas your own orders, the bo’sun faltered." )
( c_books_test_0654 "I am old, Peter." )
( c_books_test_0655 "Give him the Thanks of the Birds, Bowing with tail feathers spread!" )
( c_books_test_0656 "For the last--the very last of the brood?" )
( c_books_test_0657 "Do they never go to sleep?" )
( c_books_test_0658 "Answer, or I shall teach you again, roared Kotick." )
( c_books_test_0659 "I will go as fast as I can, he said anxiously." )
( c_books_test_0660 "This is a poor reward for following thee twenty miles." )
( c_books_test_0661 "Of course he did not strike." )
( c_books_test_0662 "Now don’t interrupt, he would beg of her." )
( c_books_test_0663 "While she slept she had a dream." )
( c_books_test_0664 "Baloo, thou hast neither memory nor respect." )
( c_books_test_0665 "The Never bird became irritated; they have very short tempers." )
( c_books_test_0666 "I did wrong." )
( c_books_test_0667 "For a young cobra?" )
( c_books_test_0668 "They had been flying apart, but they huddled close to Peter now." )
( c_books_test_0669 "What were his own feelings about himself at that triumphant moment?" )
( c_books_test_0670 "She proved to be quite a treasure of a nurse." )
( c_books_test_0671 "I am sure to catch you." )
( c_books_test_0672 "Bill Jukes dead! cried the startled pirates." )
( c_books_test_0673 "Look at your friends, Rikki-tikki." )
( c_books_test_0674 "All the cobras are dead." )
( c_books_test_0675 "Don’t turn up the light, he cried." )
( c_books_test_0676 "I am ready." )
( c_books_test_0677 "Redistribution is subject to the trademark license, especially commercial redistribution." )
( c_books_test_0678 "Darling, but he smiled pooh-pooh." )
( c_books_test_0679 "Nana also troubled him in another way." )
( c_books_test_0680 "Thou smellest of wood smoke and cattle--altogether like a man already." )
( c_books_test_0681 "He bared his breast." )
( c_books_test_0682 "Thou art altogether right, Buldeo." )
( c_books_test_0683 "It was a serious matter for him." )
( c_books_test_0684 "Very frightful was it to see the change that came over him." )
( c_books_test_0685 "Now, when Karait was killed, the big man had a stick." )
( c_books_test_0686 "It’s all right, John announced, emerging from his hiding-place." )
( c_books_test_0687 "Let the Lone Wolf show his strength." )
( c_books_test_0688 "Ye fought for freedom, and it is yours." )
( c_books_test_0689 "Peter’s first words tell all." )
( c_books_test_0690 "The worst that can happen." )
( c_books_test_0691 "Those camels have racketed through our lines again--the third time this week." )
( c_books_test_0692 "We shall see for whom she is looking presently." )
( c_books_test_0693 "Have you been good form to-day? was their eternal question." )
( c_books_test_0694 "Sit still and think!" )
( c_books_test_0695 "Nibs and John were first and second mate." )
( c_books_test_0696 "He was tingling with life and also top-heavy with conceit." )
( c_books_test_0697 "Where all this time was Peter?" )
( c_books_test_0698 "Where is the manling? Here, in a trap." )
( c_books_test_0699 "What do you think? she asked Peter." )
( c_books_test_0700 "That is only tears such as men use, said Bagheera." )
( c_books_test_0701 "My heart is heavy with the things that I do not understand." )
( c_books_test_0702 "I won’t open unless you speak, Peter cried." )
( c_books_test_0703 "After all, he was the only man that the Sea-Cook had feared." )
( c_books_test_0704 "But I must try to return to my own jungle." )
( c_books_test_0705 "Of course he was on the floor already." )
( c_books_test_0706 "He killed at dawn,--a pig,--and he has drunk too." )
( c_books_test_0707 "Man! he snapped." )
( c_books_test_0708 "Stay you sssso! Kaa hissed, and the city was silent once more." )
( c_books_test_0709 "I always cut their hair myself, said Wendy." )
( c_books_test_0710 "I do not believe, but go away or they will kill thee." )
( c_books_test_0711 "Alas, he had already forgotten that he owed his bliss to Wendy." )
( c_books_test_0712 "All thanks for this good meal, he said, licking his lips." )
( c_books_test_0713 "Peter was alone on the lagoon." )
( c_books_test_0714 "I want always to be a little boy and to have fun." )
( c_books_test_0715 "What is this folly? said Buldeo angrily." )
( c_books_test_0716 "They all whipped off their caps." )
( c_books_test_0717 "It was her silence they had heard." )
( c_books_test_0718 "He will crush our young, said the cobras inside." )
( c_books_test_0719 "Art thou not afraid? No." )
( c_books_test_0720 "Did you say you would go, Cecco? he said musingly." )
( c_books_test_0721 "There is my hand on it, they both said." )
( c_books_test_0722 "They are the bites of wolves." )
( c_books_test_0723 "I say, John, I see the smoke of the redskin camp! Where?" )
( c_books_test_0724 "All the population was yelling and screaming Clam-eater!" )
( c_books_test_0725 "I’ve met at least a hundred seals from Lukannon Beach, house hunting." )
( c_books_test_0726 "All he said was: Look well, O Wolves!" )
( c_books_test_0727 "The hateful telling broke out again." )
( c_books_test_0728 "The order came sharp and incisive." )
( c_books_test_0729 "Let him run with the Pack." )
( c_books_test_0730 "There was very little talking at the Rock." )
( c_books_test_0731 "Father first, said Michael, who was of a suspicious nature." )
( c_books_test_0732 "The pity of the Monkey People! Baloo snorted." )
( c_books_test_0733 "Give it to me, she said." )
( c_books_test_0734 "Was his enemy to escape him after all?" )
( c_books_test_0735 "They bowed again, and Kotick began to lose his temper." )
( c_books_test_0736 "Swiftly turn them!" )
( c_books_test_0737 "Four boys caught him to prevent the thud." )
( c_books_test_0738 "Its parents have run off." )
( c_books_test_0739 "Give him to me." )
( c_books_test_0740 "We call it hydrophobia, but they call it dewanee--the madness--and run." )
( c_books_test_0741 "Heavenly was Wendy’s word." )
( c_books_test_0742 "I say, how do you do it? asked John, rubbing his knee." )
( c_books_test_0743 "It seems a shame to have neglected No." )
( c_books_test_0744 "I am Nag." )
( c_books_test_0745 "That comes of being afraid, said Billy." )
( c_books_test_0746 "By the way, the questions were all written in the past tense." )
( c_books_test_0747 "Is there any news of game afoot?" )
( c_books_test_0748 "They had no thought of fighting it." )
( c_books_test_0749 "What—are—you—quacking—about? and so on." )
( c_books_test_0750 "For a time he was afraid of being dropped." )
( c_books_test_0751 "There should have been a fourth night-light." )
( c_books_test_0752 "Stranger still, smoke began at once to ascend." )
( c_books_test_0753 "Her mother had been questioning her." )
( c_books_test_0754 "No more sleeping in traps for me, Akela." )
( c_books_test_0755 "Peter strode up and down, ordering finishing touches." )
( c_books_test_0756 "They are without leaders." )
( c_books_test_0757 "_Mea culpa, mea culpa_. He had had a classical education." )
( c_books_test_0758 "Where is the bull, Bagheera?" )
( c_books_test_0759 "Bad form, he cried jeeringly, and went content to the crocodile." )
( c_books_test_0760 "Absolutely finished now, they thought." )
( c_books_test_0761 "Careful, now--careful, Akela." )
( c_books_test_0762 "Then at last the visitor spoke, in a lovely bell-like voice." )
( c_books_test_0763 "Lay your beast alongside, Toomai, and let him prod with his tusks." )
( c_books_test_0764 "That tiger limps because he was born lame, as everyone knows." )
( c_books_test_0765 "I had never seen the jungle." )
( c_books_test_0766 "She is dead, he said uncomfortably." )
( c_books_test_0767 "Now the business is in thy hands, said Bagheera to Mowgli." )
( c_books_test_0768 "She was a tidy child." )
( c_books_test_0769 "It was indeed the crocodile." )
( c_books_test_0770 "O evil day! cried Starkey." )
( c_books_test_0771 "What sort of form was Hook himself showing?" )
( c_books_test_0772 "Listen to Bagheera." )
( c_books_test_0773 "The boat drew nearer." )
( c_books_test_0774 "How was I to guess he would play with such dirt." )
( c_books_test_0775 "Darling do not go out for the evening." )
( c_books_test_0776 "The curve of the broken dome was above his head." )
( c_books_test_0777 "The first to emerge from his tree was Curly." )
( c_books_test_0778 "What are you to do, Twin? What my mother hopes." )
( c_books_test_0779 "Make your salute to Toomai of the Elephants!" )
( c_books_test_0780 "Darling left the room to get a chocolate for him, and Mr." )
( c_books_test_0781 "The Python dropped his head lightly for a minute on Mowgli’s shoulder." )
( c_books_test_0782 "See! Mowgli held up the fire-pot." )
( c_books_test_0783 "Not round my neck!" )
( c_books_test_0784 "The White Seal Oh!" )
( c_books_test_0785 "’Twas he cut off my arm. He brandished the hook threateningly." )
( c_books_test_0786 "They made more room with their feet." )
( c_books_test_0787 "Soft and cautious, but in that stillness it was sinister." )
( c_books_test_0788 "They steeled Hook’s heart." )
( c_books_test_0789 "Remember he can never till now have slept on a bed." )
( c_books_test_0790 "I don’t think he is a cypher, Tootles cried instantly." )
( c_books_test_0791 "Thou wilt never give me one anna of the reward." )
( c_books_test_0792 "Peter isn’t coming. Peter not coming!" )
( c_books_test_0793 "Hook was fighting now without hope." )
( c_books_test_0794 "Ochen scoochnie! (I’m lonesome, very lonesome!) said Kotick." )
( c_books_test_0795 "The cup was poisoned." )
( c_books_test_0796 "She asked where he lived." )
( c_books_test_0797 "And again and again he darted in and pricked." )
( c_books_test_0798 "Four, said Slightly." )
( c_books_test_0799 "Darling smelt the bowl." )
( c_books_test_0800 "I--I may have cried out in the battle, Bagheera answered." )
( c_books_test_0801 "Surely you know what a kiss is? she asked, aghast." )
( c_books_test_0802 "It is Zaharrof’s ghost!" )
( c_books_test_0803 "That is why there are night-lights." )
( c_books_test_0804 "Funny! said Peter gravely." )
( c_books_test_0805 "Yes, yes, they answered eagerly." )
( c_books_test_0806 "What price for a snake’s egg?" )
( c_books_test_0807 "Now, he said, I will go to men." )
( c_books_test_0808 "No nursery could possibly have been conducted more correctly, and Mr." )
( c_books_test_0809 "But she seemed satisfied." )
( c_books_test_0810 "Out and hunt with thy master." )
( c_books_test_0811 "Bad Baloo, let me up!" )
( c_books_test_0812 "He is there." )
( c_books_test_0813 "That is what she did." )
( c_books_test_0814 "Darling and Nana rushed into the nursery too late." )
( c_books_test_0815 "Shere Khan said he would kill--would kill!" )
( c_books_test_0816 "He is Toomai, my son, Sahib, said Big Toomai, scowling." )
( c_books_test_0817 "You see, I don’t know any stories." )
( c_books_test_0818 "Neither knew that the other was coming." )
( c_books_test_0819 "I have seen it." )
( c_books_test_0820 "He’s waked me up too." )
( c_books_test_0821 "The man’s cub--the man’s cub? he said." )
( c_books_test_0822 "Nevertheless Hook’s words had left no room for doubt." )
( c_books_test_0823 "But Tootles stood aloof." )
( c_books_test_0824 "Darling said at once that she would have them; but Mr." )
( c_books_test_0825 "He will scorch in the sun." )
( c_books_test_0826 "Chairs and a fender first, Peter ordered." )
( c_books_test_0827 "Let us now kill a pirate, to show Hook’s method." )
( c_books_test_0828 "Never while we can follow a trail, said the cubs." )
( c_books_test_0829 "The boy broke it with a stone! shrieked Darzee’s wife." )
( c_books_test_0830 "That was enough for Kotick." )
( c_books_test_0831 "The difficulty is which one to choose." )
( c_books_test_0832 "Only thy coat is lacking before I keep my word." )
( c_books_test_0833 "Art thou there?" )
( c_books_test_0834 "There’s one, replied the figure." )
( c_books_test_0835 "Wendy was sure of it." )
( c_books_test_0836 "Then he made it out." )
( c_books_test_0837 "Who has delivered us, who?" )
( c_books_test_0838 "Rikki-tikki knew better than to waste time in staring." )
( c_books_test_0839 "What is that?" )
( c_books_test_0840 "Am I dying, Bagheera? No, Little Brother." )
( c_books_test_0841 "Abandoning the fight he rushed into the powder magazine and fired it." )
( c_books_test_0842 "But Nag and Nagaina had disappeared into the grass." )
( c_books_test_0843 "Turn and see." )
( c_books_test_0844 "Nana, it isn’t six o’clock yet." )
( c_books_test_0845 "That means there’s a gale behind me." )
( c_books_test_0846 "Mother! Wendy cried." )
( c_books_test_0847 "What nonsense you talk, precious." )
( c_books_test_0848 "I think she said, ‘Poor Tootles,’ he whispered." )
( c_books_test_0849 "Tongue--give tongue to it!" )
( c_books_test_0850 "And then one night came the tragedy." )
( c_books_test_0851 "He shall not be killed." )
( c_books_test_0852 "THE SHADOW Mrs." )
( c_books_test_0853 "Ay, ay, Smee said, and he cut Tiger Lily’s cords." )
( c_books_test_0854 "Peter continued to cry, and soon his sobs woke Jane." )
( c_books_test_0855 "Quick, bows and arrows! All but Tootles popped down their trees." )
( c_books_test_0856 "Wendy was crying, for it was the first tragedy she had seen." )
( c_books_test_0857 "Why have I never been taken among the Monkey People?" )
( c_books_test_0858 "Tootles did not flinch." )
( c_books_test_0859 "Again Hook’s genius surmounted difficulties." )
( c_books_test_0860 "Nobody really wants us." )
( c_books_test_0861 "Better still, talk not when thy elders speak. Mowgli rose to go." )
( c_books_test_0862 "It came as the arrows went, leaving the island in gloom." )
( c_books_test_0863 "Very good, he said." )
( c_books_test_0864 "Yes, I too was born among men." )
( c_books_test_0865 "How sweet! cried Wendy." )
( c_books_test_0866 "Remember that it grows in little pots." )
( c_books_test_0867 "How wildly we romped! says Mrs." )
( c_books_test_0868 "Give him his will, said Messua’s husband." )
( c_books_test_0869 "Not of bit of it." )
( c_books_test_0870 "For a young king cobra?" )
( c_books_test_0871 "I wish I could show you our business." )
( c_books_test_0872 "Waters of the Waingunga, the Man-Pack have cast me out." )
( c_books_test_0873 "That is all we are, lookers-on." )
( c_books_test_0874 "Yes, said Mowgli, without turning his head, chuckling a little." )
( c_books_test_0875 "The elephant-folk are out tonight." )
( c_books_test_0876 "They tucked the stuff into their mouths and chumped solemnly." )
( c_books_test_0877 "A tree was creaking and groaning somewhere near him." )
( c_books_test_0878 "Would you send me to school? he inquired craftily." )
( c_books_test_0879 "It’s disgraceful, he said, blowing out his nostrils." )
( c_books_test_0880 "But news is always good." )
( c_books_test_0881 "He pursued the problem like the sleuth-hound that he was." )
( c_books_test_0882 "But he had to tell her the truth." )
( c_books_test_0883 "Akela has missed, said the Panther." )
( c_books_test_0884 "What is it, Son? she said." )
( c_books_test_0885 "Wendy, let us go home, cried John and Michael together." )
( c_books_test_0886 "I would almost rather have no children at all, she said disdainfully." )
( c_books_test_0887 "It was one such day, and they were all on Marooners’ Rock." )
( c_books_test_0888 "The pirates had fired Long Tom at them." )
( c_books_test_0889 "Wendy loved to lend her bracelet to her mother." )
( c_books_test_0890 "Peter flung out his arms." )
( c_books_test_0891 "Ay, that’s a kiss. Peter did not hear him." )
( c_books_test_0892 "Scatter them, or they will be fighting one another." )
( c_books_test_0893 "Fool that I am!" )
( c_books_test_0894 "Have they ever called me that? said Kaa." )
( c_books_test_0895 "Besides, he may make better sport for you when he is grown." )
( c_books_test_0896 "It was as if he had been clipped at every joint." )
( c_books_test_0897 "The Monkey People!" )
( c_books_test_0898 "How many windings has the Dihang River?" )
( c_books_test_0899 "Let them breathe, Akela, he said, holding up his hand." )
( c_books_test_0900 "For you will go to the rubbish heap with Nag." )
( c_books_test_0901 "Darling who put the handkerchief to Nana’s eyes." )
( c_books_test_0902 "Am I right? Good!" )
( c_books_test_0903 "Up, Shere Khan!" )
( c_books_test_0904 "No one ever gets over the first unfairness; no one except Peter." )
( c_books_test_0905 "The others came closer to him." )
( c_books_test_0906 "Darling was now dead and forgotten." )
( c_books_test_0907 "I see that ye are dogs." )
( c_books_test_0908 "Darling collided against her, covering his trousers with hairs." )
( c_books_test_0909 "Up and down they went, and round and round." )
( c_books_test_0910 "I speak for the man’s cub." )
( c_books_test_0911 "To think that thou canst skin a tiger!" )
( c_books_test_0912 "She rattled the poker up the chimney and tapped the walls." )
( c_books_test_0913 "He felt his ego slipping from him." )
( c_books_test_0914 "In two strides he reached the door." )
( c_books_test_0915 "What talk is this of choosing?" )
( c_books_test_0916 "Unless you have removed all references to Project Gutenberg: .E.." )
( c_books_test_0917 "The boy held the Master Word." )
( c_books_test_0918 "Do you really think he is old Zaharrof come back?" )
( c_books_test_0919 "Bring up their mother." )
( c_books_test_0920 "Five. How Slightly longed to say it." )
( c_books_test_0921 "What kind of adventure? he asked cautiously." )
( c_books_test_0922 "(Go on, go on, Black Snake!)" )
( c_books_test_0923 "Who speaks for this cub? said Akela." )
( c_books_test_0924 "More sorcery! shouted the villagers." )
( c_books_test_0925 "He will die in the winter rains." )
( c_books_test_0926 "No. Mineral? No. Animal? Yes. Man? No! This answer rang out scornfully." )
( c_books_test_0927 "Yes, my little man, Slightly anxiously replied, who had chapped knuckles." )
( c_books_test_0928 "There sat Gray Brother, every bristle on his back lifted." )
( c_books_test_0929 "Listen you! he cried." )
( c_books_test_0930 "Wendy Moira Angela Darling, she replied with some satisfaction." )
( c_books_test_0931 "They grow tired of the nuts they pick, and throw them down." )
( c_books_test_0932 "Rikki-tikki jumped up and backward." )
( c_books_test_0933 "Wait till you’ve rounded the Horn." )
( c_books_test_0934 "It is well that this nonsense ends safely." )
( c_books_test_0935 "Slightly was the first to speak." )
( c_books_test_0936 "They smirked at each other and rubbed their hands." )
( c_books_test_0937 "Is Wendy asleep? they asked." )
( c_books_test_0938 "She was in a hurry to get her breakfast." )
( c_books_test_0939 "And what may so bold a hunter kill?" )
( c_books_test_0940 "We are no more than servants." )
( c_books_test_0941 "He is smaller than a picket-pin." )
( c_books_test_0942 "Lie still, little frog." )
( c_books_test_0943 "I wish to eat, said Mowgli." )
( c_books_test_0944 "As the dawn was breaking the Sambhur belled Once, twice and again!" )
( c_books_test_0945 "Round the bed-post!" )
( c_books_test_0946 "He sighs again, said Starkey." )
( c_books_test_0947 "He was thrilled, and he loved being thrilled." )
( c_books_test_0948 "Drive them away, Akela." )
( c_books_test_0949 "It’s worth trying, they said doubtfully." )
( c_books_test_0950 "By whom? said Mowgli." )
( c_books_test_0951 "It oozed on after Hook." )
( c_books_test_0952 "It made Peter kick instead of stab." )
( c_books_test_0953 "His lip was curled with malicious triumph." )
( c_books_test_0954 "Bullocks! he said." )
( c_books_test_0955 "Child of the Open Sea!" )
( c_books_test_0956 "What the boys were wondering was, would any one answer the knock?" )
( c_books_test_0957 "Who are you? No answer." )
( c_books_test_0958 "Darling would have rushed upstairs, but Mrs." )
( c_books_test_0959 "But if I had been a weak man, he said." )
( c_books_test_0960 "Which side had won?" )
( c_books_test_0961 "Who are you, stranger?" )
( c_books_test_0962 "It was Peter’s cockiness." )
( c_books_test_0963 "They are perfectly safe, aren’t they?" )
( c_books_test_0964 "How dare you?" )
( c_books_test_0965 "And Little Toomai had been spoken to by Petersen Sahib!" )
( c_books_test_0966 "Darling signed him to go softly." )
( c_books_test_0967 "They have promised me this." )
( c_books_test_0968 "In the meantime, what of the boys?" )
( c_books_test_0969 "On the bed lay Peter fast asleep." )
( c_books_test_0970 "Peter, you just spoil them, you know, Wendy simpered." )
( c_books_test_0971 "They have no manners, these Men Folk, said Mowgli to himself." )
( c_books_test_0972 "She was asleep." )
( c_books_test_0973 "Which of these adventures shall we choose?" )
( c_books_test_0974 "Swear. They all swore." )
( c_books_test_0975 "We are great." )
( c_books_test_0976 "And we have killed her, Nibs said hoarsely." )
( c_books_test_0977 "This was such an occasion." )
( c_books_test_0978 "We complain of John, cried the twins." )
( c_books_test_0979 "Starkey’s ringleader! Captain, mercy! Starkey whimpered, all of a tremble now." )
( c_books_test_0980 "They have therefore become very sure-footed." )
( c_books_test_0981 "But there was the arrow." )
( c_books_test_0982 "Hide her, they whispered, and gathered hastily around Wendy." )
( c_books_test_0983 "Who are you? Number Fifteen, E troop, Ninth Lancers--Dick Cunliffe’s horse." )
( c_books_test_0984 "Yes, he answered faintly." )
( c_books_test_0985 "I’m going to teach you now." )
( c_books_test_0986 "Immediately his spirits sank in the strangest way." )
( c_books_test_0987 "They sat stone-still, and their faces were white." )
( c_books_test_0988 "The real Hook was also in the water." )
( c_books_test_0989 "They are outcasts." )
( c_books_test_0990 "Something blew out the light, he said a little unsteadily." )
( c_books_test_0991 "The white seal is coming after us, cried Patalamon." )
( c_books_test_0992 "It is a sort of very sad seal National Anthem." )
( c_books_test_0993 "For them the happy hunting-grounds was now." )
( c_books_test_0994 "I think I heard you volunteer, Starkey, said Hook, purring again." )
( c_books_test_0995 "Mael, mael, Kala Nag!" )
( c_books_test_0996 "What does Shere Khan need? My quarry." )
( c_books_test_0997 "I am ever so much more than twenty." )
( c_books_test_0998 "He ran his greedy eyes over them, searching for the thinnest ones." )
( c_books_test_0999 "The crocodile! he gasped, and bounded away, followed by his bo’sun." )
( c_books_test_1000 "What of it?" )
